0
100_per_exp_max_512bp_train
============================================================
<class 'DNABERT_v1.src.transformers.tokenization_dna.DNATokenizer'>
total num of rows: (79755, 4)
embedding size is torch.Size([421, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([375, 768])
embedding size is torch.Size([307, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([507, 768])
embedding size is torch.Size([467, 768])
embedding size is torch.Size([473, 768])
embedding size is torch.Size([313, 768])
embedding size is torch.Size([407, 768])
embedding size is torch.Size([373, 768])
embedding size is torch.Size([453, 768])
embedding size is torch.Size([183, 768])
embedding size is torch.Size([210, 768])
embedding size is torch.Size([347, 768])
embedding size is torch.Size([118, 768])
embedding size is torch.Size([437, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([293, 768])
embedding size is torch.Size([281, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([293, 768])
embedding size is torch.Size([393, 768])
embedding size is torch.Size([307, 768])
embedding size is torch.Size([281, 768])
embedding size is torch.Size([437, 768])
embedding size is torch.Size([433, 768])
embedding size is torch.Size([241, 768])
embedding size is torch.Size([481, 768])
embedding size is torch.Size([393, 768])
embedding size is torch.Size([507, 768])
embedding size is torch.Size([408, 768])
embedding size is torch.Size([267, 768])
embedding size is torch.Size([301, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([274, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([288, 768])
embedding size is torch.Size([433, 768])
embedding size is torch.Size([150, 768])
embedding size is torch.Size([287, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([437, 768])
embedding size is torch.Size([253, 768])
embedding size is torch.Size([367, 768])
embedding size is torch.Size([367, 768])
embedding size is torch.Size([317, 768])
embedding size is torch.Size([433, 768])
embedding size is torch.Size([228, 768])
embedding size is torch.Size([273, 768])
embedding size is torch.Size([441, 768])
embedding size is torch.Size([437, 768])
embedding size is torch.Size([91, 768])
embedding size is torch.Size([501, 768])
embedding size is torch.Size([309, 768])
embedding size is torch.Size([297, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([407, 768])
embedding size is torch.Size([148, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([461, 768])
embedding size is torch.Size([353, 768])
embedding size is torch.Size([497, 768])
embedding size is torch.Size([313, 768])
embedding size is torch.Size([244, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([367, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([327, 768])
embedding size is torch.Size([187, 768])
embedding size is torch.Size([367, 768])
embedding size is torch.Size([353, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([327, 768])
embedding size is torch.Size([407, 768])
embedding size is torch.Size([381, 768])
embedding size is torch.Size([307, 768])
embedding size is torch.Size([437, 768])
embedding size is torch.Size([393, 768])
embedding size is torch.Size([467, 768])
embedding size is torch.Size([427, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([381, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([333, 768])
embedding size is torch.Size([273, 768])
embedding size is torch.Size([234, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([261, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([441, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([457, 768])
embedding size is torch.Size([391, 768])
embedding size is torch.Size([347, 768])
embedding size is torch.Size([437, 768])
embedding size is torch.Size([453, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([473, 768])
embedding size is torch.Size([407, 768])
embedding size is torch.Size([481, 768])
embedding size is torch.Size([437, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([441, 768])
embedding size is torch.Size([327, 768])
embedding size is torch.Size([447, 768])
embedding size is torch.Size([341, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([447, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([487, 768])
embedding size is torch.Size([321, 768])
embedding size is torch.Size([253, 768])
embedding size is torch.Size([421, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([487, 768])
embedding size is torch.Size([257, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([467, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([409, 768])
embedding size is torch.Size([237, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([421, 768])
embedding size is torch.Size([240, 768])
embedding size is torch.Size([271, 768])
embedding size is torch.Size([337, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([447, 768])
embedding size is torch.Size([437, 768])
embedding size is torch.Size([467, 768])
embedding size is torch.Size([337, 768])
embedding size is torch.Size([261, 768])
embedding size is torch.Size([433, 768])
embedding size is torch.Size([447, 768])
embedding size is torch.Size([307, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([467, 768])
embedding size is torch.Size([453, 768])
embedding size is torch.Size([421, 768])
embedding size is torch.Size([267, 768])
embedding size is torch.Size([301, 768])
embedding size is torch.Size([441, 768])
embedding size is torch.Size([407, 768])
embedding size is torch.Size([433, 768])
embedding size is torch.Size([427, 768])
embedding size is torch.Size([373, 768])
embedding size is torch.Size([281, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([348, 768])
embedding size is torch.Size([381, 768])
embedding size is torch.Size([327, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([213, 768])
embedding size is torch.Size([441, 768])
embedding size is torch.Size([277, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([401, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([313, 768])
embedding size is torch.Size([185, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([377, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([301, 768])
embedding size is torch.Size([397, 768])
embedding size is torch.Size([467, 768])
embedding size is torch.Size([273, 768])
embedding size is torch.Size([397, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([273, 768])
embedding size is torch.Size([313, 768])
embedding size is torch.Size([413, 768])
embedding size is torch.Size([453, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([487, 768])
embedding size is torch.Size([297, 768])
embedding size is torch.Size([347, 768])
embedding size is torch.Size([281, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([367, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([216, 768])
embedding size is torch.Size([453, 768])
embedding size is torch.Size([297, 768])
embedding size is torch.Size([386, 768])
embedding size is torch.Size([421, 768])
embedding size is torch.Size([367, 768])
embedding size is torch.Size([347, 768])
embedding size is torch.Size([457, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([127, 768])
embedding size is torch.Size([373, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([253, 768])
embedding size is torch.Size([317, 768])
embedding size is torch.Size([487, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([361, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([501, 768])
embedding size is torch.Size([366, 768])
embedding size is torch.Size([341, 768])
embedding size is torch.Size([441, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([333, 768])
embedding size is torch.Size([407, 768])
embedding size is torch.Size([413, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([238, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([327, 768])
embedding size is torch.Size([190, 768])
embedding size is torch.Size([477, 768])
embedding size is torch.Size([453, 768])
embedding size is torch.Size([421, 768])
embedding size is torch.Size([437, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([353, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([267, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([347, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([377, 768])
embedding size is torch.Size([421, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([417, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([481, 768])
embedding size is torch.Size([373, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([341, 768])
embedding size is torch.Size([273, 768])
embedding size is torch.Size([437, 768])
embedding size is torch.Size([501, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([413, 768])
embedding size is torch.Size([448, 768])
embedding size is torch.Size([273, 768])
embedding size is torch.Size([397, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([381, 768])
embedding size is torch.Size([433, 768])
embedding size is torch.Size([213, 768])
embedding size is torch.Size([437, 768])
embedding size is torch.Size([361, 768])
embedding size is torch.Size([367, 768])
embedding size is torch.Size([373, 768])
embedding size is torch.Size([281, 768])
embedding size is torch.Size([373, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([353, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([297, 768])
embedding size is torch.Size([377, 768])
embedding size is torch.Size([417, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([347, 768])
embedding size is torch.Size([267, 768])
embedding size is torch.Size([361, 768])
embedding size is torch.Size([199, 768])
embedding size is torch.Size([371, 768])
embedding size is torch.Size([373, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([301, 768])
embedding size is torch.Size([347, 768])
embedding size is torch.Size([487, 768])
embedding size is torch.Size([317, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([481, 768])
embedding size is torch.Size([401, 768])
embedding size is torch.Size([367, 768])
embedding size is torch.Size([461, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([327, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([287, 768])
embedding size is torch.Size([461, 768])
embedding size is torch.Size([361, 768])
embedding size is torch.Size([373, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([501, 768])
embedding size is torch.Size([327, 768])
embedding size is torch.Size([127, 768])
embedding size is torch.Size([194, 768])
embedding size is torch.Size([233, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([477, 768])
embedding size is torch.Size([307, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([276, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([263, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([407, 768])
embedding size is torch.Size([277, 768])
embedding size is torch.Size([473, 768])
embedding size is torch.Size([107, 768])
embedding size is torch.Size([353, 768])
embedding size is torch.Size([317, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([497, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([501, 768])
embedding size is torch.Size([436, 768])
embedding size is torch.Size([265, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([297, 768])
embedding size is torch.Size([327, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([457, 768])
embedding size is torch.Size([477, 768])
embedding size is torch.Size([477, 768])
embedding size is torch.Size([260, 768])
embedding size is torch.Size([177, 768])
embedding size is torch.Size([417, 768])
embedding size is torch.Size([353, 768])
embedding size is torch.Size([334, 768])
embedding size is torch.Size([281, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([457, 768])
embedding size is torch.Size([457, 768])
embedding size is torch.Size([381, 768])
embedding size is torch.Size([401, 768])
embedding size is torch.Size([261, 768])
embedding size is torch.Size([393, 768])
embedding size is torch.Size([213, 768])
embedding size is torch.Size([381, 768])
embedding size is torch.Size([401, 768])
embedding size is torch.Size([487, 768])
embedding size is torch.Size([293, 768])
embedding size is torch.Size([501, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([233, 768])
embedding size is torch.Size([407, 768])
embedding size is torch.Size([287, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([417, 768])
embedding size is torch.Size([324, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([296, 768])
embedding size is torch.Size([367, 768])
embedding size is torch.Size([313, 768])
embedding size is torch.Size([249, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([337, 768])
embedding size is torch.Size([497, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([397, 768])
embedding size is torch.Size([445, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([437, 768])
embedding size is torch.Size([313, 768])
embedding size is torch.Size([457, 768])
embedding size is torch.Size([257, 768])
embedding size is torch.Size([381, 768])
embedding size is torch.Size([421, 768])
embedding size is torch.Size([179, 768])
embedding size is torch.Size([467, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([197, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([321, 768])
embedding size is torch.Size([401, 768])
embedding size is torch.Size([441, 768])
embedding size is torch.Size([343, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([261, 768])
embedding size is torch.Size([347, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([261, 768])
embedding size is torch.Size([501, 768])
embedding size is torch.Size([347, 768])
embedding size is torch.Size([307, 768])
embedding size is torch.Size([301, 768])
embedding size is torch.Size([381, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([261, 768])
embedding size is torch.Size([327, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([367, 768])
embedding size is torch.Size([313, 768])
embedding size is torch.Size([327, 768])
embedding size is torch.Size([447, 768])
embedding size is torch.Size([293, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([164, 768])
embedding size is torch.Size([358, 768])
embedding size is torch.Size([501, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([254, 768])
embedding size is torch.Size([407, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([433, 768])
embedding size is torch.Size([281, 768])
embedding size is torch.Size([427, 768])
embedding size is torch.Size([501, 768])
embedding size is torch.Size([427, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([367, 768])
embedding size is torch.Size([477, 768])
embedding size is torch.Size([481, 768])
embedding size is torch.Size([407, 768])
embedding size is torch.Size([163, 768])
embedding size is torch.Size([327, 768])
embedding size is torch.Size([347, 768])
embedding size is torch.Size([274, 768])
embedding size is torch.Size([457, 768])
embedding size is torch.Size([321, 768])
embedding size is torch.Size([313, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([361, 768])
embedding size is torch.Size([421, 768])
embedding size is torch.Size([421, 768])
embedding size is torch.Size([313, 768])
embedding size is torch.Size([327, 768])
embedding size is torch.Size([109, 768])
embedding size is torch.Size([190, 768])
embedding size is torch.Size([441, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([427, 768])
embedding size is torch.Size([453, 768])
embedding size is torch.Size([427, 768])
embedding size is torch.Size([327, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([313, 768])
embedding size is torch.Size([341, 768])
embedding size is torch.Size([283, 768])
embedding size is torch.Size([477, 768])
embedding size is torch.Size([397, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([501, 768])
embedding size is torch.Size([361, 768])
embedding size is torch.Size([433, 768])
embedding size is torch.Size([221, 768])
embedding size is torch.Size([337, 768])
embedding size is torch.Size([377, 768])
embedding size is torch.Size([241, 768])
embedding size is torch.Size([493, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([401, 768])
embedding size is torch.Size([457, 768])
embedding size is torch.Size([373, 768])
embedding size is torch.Size([437, 768])
embedding size is torch.Size([233, 768])
embedding size is torch.Size([327, 768])
embedding size is torch.Size([273, 768])
embedding size is torch.Size([301, 768])
embedding size is torch.Size([497, 768])
embedding size is torch.Size([200, 768])
embedding size is torch.Size([501, 768])
embedding size is torch.Size([381, 768])
embedding size is torch.Size([477, 768])
embedding size is torch.Size([447, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([417, 768])
embedding size is torch.Size([373, 768])
embedding size is torch.Size([413, 768])
embedding size is torch.Size([381, 768])
embedding size is torch.Size([481, 768])
embedding size is torch.Size([441, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([353, 768])
embedding size is torch.Size([477, 768])
embedding size is torch.Size([501, 768])
embedding size is torch.Size([373, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([327, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([401, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([427, 768])
embedding size is torch.Size([473, 768])
embedding size is torch.Size([370, 768])
embedding size is torch.Size([337, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([447, 768])
embedding size is torch.Size([277, 768])
embedding size is torch.Size([381, 768])
embedding size is torch.Size([257, 768])
embedding size is torch.Size([257, 768])
embedding size is torch.Size([381, 768])
embedding size is torch.Size([373, 768])
embedding size is torch.Size([283, 768])
embedding size is torch.Size([453, 768])
embedding size is torch.Size([273, 768])
embedding size is torch.Size([421, 768])
embedding size is torch.Size([357, 768])
embedding size is torch.Size([273, 768])
embedding size is torch.Size([373, 768])
embedding size is torch.Size([254, 768])
embedding size is torch.Size([353, 768])
embedding size is torch.Size([333, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([327, 768])
embedding size is torch.Size([433, 768])
embedding size is torch.Size([297, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([257, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([487, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([361, 768])
embedding size is torch.Size([301, 768])
embedding size is torch.Size([139, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([421, 768])
embedding size is torch.Size([234, 768])
embedding size is torch.Size([473, 768])
embedding size is torch.Size([277, 768])
embedding size is torch.Size([264, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([386, 768])
embedding size is torch.Size([287, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([397, 768])
embedding size is torch.Size([457, 768])
embedding size is torch.Size([327, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([353, 768])
embedding size is torch.Size([501, 768])
embedding size is torch.Size([501, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([307, 768])
embedding size is torch.Size([367, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([433, 768])
embedding size is torch.Size([447, 768])
embedding size is torch.Size([397, 768])
embedding size is torch.Size([401, 768])
embedding size is torch.Size([230, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([255, 768])
embedding size is torch.Size([367, 768])
embedding size is torch.Size([461, 768])
embedding size is torch.Size([433, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([267, 768])
embedding size is torch.Size([477, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([473, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([273, 768])
embedding size is torch.Size([381, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([297, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([377, 768])
embedding size is torch.Size([277, 768])
embedding size is torch.Size([433, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([433, 768])
embedding size is torch.Size([367, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([317, 768])
embedding size is torch.Size([473, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([487, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([276, 768])
embedding size is torch.Size([393, 768])
embedding size is torch.Size([357, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([481, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([313, 768])
embedding size is torch.Size([421, 768])
embedding size is torch.Size([257, 768])
embedding size is torch.Size([481, 768])
embedding size is torch.Size([427, 768])
embedding size is torch.Size([313, 768])
embedding size is torch.Size([493, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([158, 768])
embedding size is torch.Size([357, 768])
embedding size is torch.Size([381, 768])
embedding size is torch.Size([413, 768])
embedding size is torch.Size([477, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([333, 768])
embedding size is torch.Size([287, 768])
embedding size is torch.Size([319, 768])
embedding size is torch.Size([373, 768])
embedding size is torch.Size([453, 768])
embedding size is torch.Size([497, 768])
embedding size is torch.Size([301, 768])
embedding size is torch.Size([467, 768])
embedding size is torch.Size([195, 768])
embedding size is torch.Size([223, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([497, 768])
embedding size is torch.Size([427, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([192, 768])
embedding size is torch.Size([412, 768])
embedding size is torch.Size([131, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([433, 768])
embedding size is torch.Size([168, 768])
embedding size is torch.Size([437, 768])
embedding size is torch.Size([401, 768])
embedding size is torch.Size([297, 768])
embedding size is torch.Size([377, 768])
embedding size is torch.Size([173, 768])
embedding size is torch.Size([427, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([347, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([333, 768])
embedding size is torch.Size([127, 768])
embedding size is torch.Size([481, 768])
embedding size is torch.Size([223, 768])
embedding size is torch.Size([281, 768])
embedding size is torch.Size([493, 768])
embedding size is torch.Size([279, 768])
embedding size is torch.Size([501, 768])
embedding size is torch.Size([313, 768])
embedding size is torch.Size([467, 768])
embedding size is torch.Size([253, 768])
embedding size is torch.Size([347, 768])
embedding size is torch.Size([457, 768])
embedding size is torch.Size([165, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([224, 768])
embedding size is torch.Size([240, 768])
embedding size is torch.Size([195, 768])
embedding size is torch.Size([296, 768])
embedding size is torch.Size([163, 768])
embedding size is torch.Size([96, 768])
embedding size is torch.Size([357, 768])
embedding size is torch.Size([507, 768])
embedding size is torch.Size([273, 768])
embedding size is torch.Size([447, 768])
embedding size is torch.Size([413, 768])
embedding size is torch.Size([367, 768])
embedding size is torch.Size([337, 768])
embedding size is torch.Size([457, 768])
embedding size is torch.Size([437, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([315, 768])
embedding size is torch.Size([421, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([281, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([433, 768])
embedding size is torch.Size([407, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([241, 768])
embedding size is torch.Size([267, 768])
embedding size is torch.Size([467, 768])
embedding size is torch.Size([277, 768])
embedding size is torch.Size([387, 768])
embedding size is torch.Size([281, 768])
embedding size is torch.Size([497, 768])
embedding size is torch.Size([357, 768])
embedding size is torch.Size([381, 768])
embedding size is torch.Size([293, 768])
embedding size is torch.Size([377, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([377, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([211, 768])
embedding size is torch.Size([407, 768])
embedding size is torch.Size([373, 768])
embedding size is torch.Size([427, 768])
embedding size is torch.Size([297, 768])
embedding size is torch.Size([347, 768])
embedding size is torch.Size([297, 768])
embedding size is torch.Size([247, 768])
embedding size is torch.Size([221, 768])
embedding size is torch.Size([297, 768])
embedding size is torch.Size([361, 768])
embedding size is torch.Size([437, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([257, 768])
embedding size is torch.Size([433, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([433, 768])
embedding size is torch.Size([353, 768])
embedding size is torch.Size([226, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([267, 768])
embedding size is torch.Size([341, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([493, 768])
embedding size is torch.Size([341, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([237, 768])
embedding size is torch.Size([197, 768])
embedding size is torch.Size([257, 768])
embedding size is torch.Size([301, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([361, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([437, 768])
embedding size is torch.Size([281, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([507, 768])
embedding size is torch.Size([453, 768])
embedding size is torch.Size([347, 768])
embedding size is torch.Size([467, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([240, 768])
embedding size is torch.Size([501, 768])
embedding size is torch.Size([172, 768])
embedding size is torch.Size([441, 768])
embedding size is torch.Size([264, 768])
embedding size is torch.Size([457, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([321, 768])
embedding size is torch.Size([281, 768])
embedding size is torch.Size([393, 768])
embedding size is torch.Size([397, 768])
embedding size is torch.Size([367, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([481, 768])
embedding size is torch.Size([253, 768])
embedding size is torch.Size([441, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([497, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([313, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([228, 768])
embedding size is torch.Size([461, 768])
embedding size is torch.Size([421, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([152, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([317, 768])
embedding size is torch.Size([372, 768])
embedding size is torch.Size([477, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([401, 768])
embedding size is torch.Size([347, 768])
embedding size is torch.Size([353, 768])
embedding size is torch.Size([477, 768])
embedding size is torch.Size([501, 768])
embedding size is torch.Size([453, 768])
embedding size is torch.Size([297, 768])
embedding size is torch.Size([407, 768])
embedding size is torch.Size([477, 768])
embedding size is torch.Size([341, 768])
embedding size is torch.Size([437, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([277, 768])
embedding size is torch.Size([381, 768])
embedding size is torch.Size([407, 768])
embedding size is torch.Size([487, 768])
embedding size is torch.Size([453, 768])
embedding size is torch.Size([437, 768])
embedding size is torch.Size([421, 768])
embedding size is torch.Size([274, 768])
embedding size is torch.Size([226, 768])
embedding size is torch.Size([189, 768])
embedding size is torch.Size([373, 768])
embedding size is torch.Size([293, 768])
embedding size is torch.Size([508, 768])
embedding size is torch.Size([340, 768])
embedding size is torch.Size([433, 768])
embedding size is torch.Size([397, 768])
embedding size is torch.Size([106, 768])
embedding size is torch.Size([397, 768])
